class,method,field,count
org.apache.phoenix.schema.KeyValueSchema,iterator,NOVALUE,1
org.apache.phoenix.schema.LocalIndexDataColumnRef,equals,NOVALUE,1
org.apache.phoenix.schema.MetaDataClient,getConnection,connection,1
org.apache.phoenix.schema.MetaDataClient,&lt;init&gt;,connection,1
org.apache.phoenix.schema.MetaDataClient,createFunction,NOVALUE,1
org.apache.phoenix.schema.MetaDataClient$MetaProperties,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.MetaDataClient$MetaPropertiesEvaluated,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.PColumnImpl,getColumnQualifierBytes,columnQualifierBytes,1
org.apache.phoenix.schema.PColumnImpl,getViewConstant,viewConstant,1
org.apache.phoenix.schema.PIndexState,getSerializedBytes,serializedBytes,1
org.apache.phoenix.schema.PIndexState,toBytes,nameBytesValue,1
org.apache.phoenix.schema.PMetaDataImpl,clone,NOVALUE,1
org.apache.phoenix.schema.PMetaDataImpl,removeTable,NOVALUE,1
org.apache.phoenix.schema.PNameImpl,getBytesPtr,ptr,1
org.apache.phoenix.schema.PNameImpl,NOVALUE,data,1
org.apache.phoenix.schema.PSynchronizedMetaData,clone,NOVALUE,1
org.apache.phoenix.schema.PTable$IndexType,getBytes,byteValue,1
org.apache.phoenix.schema.PTable$LinkType,getBytes,byteValue,1
org.apache.phoenix.schema.PTable$LinkType,getSerializedValueAsByteArray,serializedByteArrayValue,1
org.apache.phoenix.schema.PTable$TaskType,getBytes,byteValue,1
org.apache.phoenix.schema.PTable$ViewType,getBytes,byteValue,1
org.apache.phoenix.schema.PTableImpl,getColumnFamilies,families,1
org.apache.phoenix.schema.PTableImpl,getColumns,allColumns,1
org.apache.phoenix.schema.PTableImpl,getEncodedCQCounter,encodedCQCounter,1
org.apache.phoenix.schema.PTableImpl,getExcludedColumns,excludedColumns,1
org.apache.phoenix.schema.PTableImpl,getIndexes,indexes,1
org.apache.phoenix.schema.PTableImpl,getPKColumns,pkColumns,1
org.apache.phoenix.schema.PTableImpl,newKey,NOVALUE,1
org.apache.phoenix.schema.PTableImpl$Builder,setAllColumns,allColumns,1
org.apache.phoenix.schema.PTableImpl$Builder,setColumns,columns,1
org.apache.phoenix.schema.PTableImpl$Builder,setEncodedCQCounter,encodedCQCounter,1
org.apache.phoenix.schema.PTableImpl$Builder,setExcludedColumns,excludedColumns,1
org.apache.phoenix.schema.PTableImpl$Builder,setFamilies,families,1
org.apache.phoenix.schema.PTableImpl$Builder,setFamilyAttributes,families,1
org.apache.phoenix.schema.PTableImpl$Builder,setFamilyByBytes,familyByBytes,1
org.apache.phoenix.schema.PTableImpl$Builder,setFamilyByString,familyByString,1
org.apache.phoenix.schema.PTableImpl$Builder,setIndexes,indexes,1
org.apache.phoenix.schema.PTableImpl$Builder,setKvColumnsByQualifiers,kvColumnsByQualifiers,1
org.apache.phoenix.schema.PTableImpl$Builder,setPhysicalNames,physicalNames,1
org.apache.phoenix.schema.PTableImpl$Builder,setPkColumns,pkColumns,1
org.apache.phoenix.schema.PTableImpl$Builder$1,compare,NOVALUE,1
org.apache.phoenix.schema.PTableImpl$PRowImpl,toRowMutations,NOVALUE,1
org.apache.phoenix.schema.PTableRefFactory,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.schema.ProjectedColumn,getColumnQualifierBytes,cq,1
org.apache.phoenix.schema.ProjectedColumn,&lt;init&gt;,cq,1
org.apache.phoenix.schema.ProjectedColumn,equals,NOVALUE,1
org.apache.phoenix.schema.RowKeySchema,iterator,NOVALUE,1
org.apache.phoenix.schema.RowKeySchema,reposition,NOVALUE,1
org.apache.phoenix.schema.Sequence,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.schema.SequenceAllocation,equals,NOVALUE,1
org.apache.phoenix.schema.SequenceKey,getKey,key,1
org.apache.phoenix.schema.SerializedPTableRef,&lt;init&gt;,tableBytes,1
org.apache.phoenix.schema.SerializedPTableRefFactory,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.schema.stats.DefaultStatisticsCollector,getStatisticsWriter,statsWriter,1
org.apache.phoenix.schema.stats.DefaultStatisticsCollector,&lt;init&gt;,guidePostPerRegionBytes,1
org.apache.phoenix.schema.stats.DefaultStatisticsCollector,&lt;init&gt;,guidePostWidthBytes,1
org.apache.phoenix.schema.stats.DefaultStatisticsCollector,&lt;init&gt;,statsWriter,1
org.apache.phoenix.schema.stats.GuidePostsInfo,isEmptyGuidePost,EMPTY_GUIDEPOST_KEY,1
org.apache.phoenix.schema.stats.GuidePostsInfo,getByteCounts,byteCounts,1
org.apache.phoenix.schema.stats.GuidePostsInfo,getGuidePostTimestamps,gpTimestamps,1
org.apache.phoenix.schema.stats.GuidePostsInfo,getRowCounts,rowCounts,1
org.apache.phoenix.schema.stats.GuidePostsInfoBuilder,getByteCounts,byteCounts,1
org.apache.phoenix.schema.stats.GuidePostsInfoBuilder,getGuidePostsTimestamps,guidePostsTimestamps,1
org.apache.phoenix.schema.stats.GuidePostsInfoBuilder,getRowCounts,rowCounts,1
org.apache.phoenix.schema.stats.GuidePostsKey,getColumnFamily,columnFamily,1
org.apache.phoenix.schema.stats.GuidePostsKey,getPhysicalName,physicalName,1
org.apache.phoenix.schema.stats.GuidePostsKey,&lt;init&gt;,columnFamily,1
org.apache.phoenix.schema.stats.GuidePostsKey,&lt;init&gt;,physicalName,1
org.apache.phoenix.schema.stats.StatisticsCollectionRunTracker$ColumnFamilyRegionInfo,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.stats.StatisticsScanner,&lt;init&gt;,statsWriter,1
org.apache.phoenix.schema.stats.StatisticsWriter,addStats,NOVALUE,1
org.apache.phoenix.schema.stats.UpdateStatisticsTool,preJobTask,NOVALUE,1
org.apache.phoenix.schema.stats.UpdateStatisticsTool,parseArgs,NOVALUE,1
org.apache.phoenix.schema.stats.UpdateStatisticsTool,parseOptions,NOVALUE,1
org.apache.phoenix.schema.task.Task,deleteTask,NOVALUE,1
org.apache.phoenix.schema.task.Task$TaskRecord,getSchemaNameBytes,schemaNameBytes,1
org.apache.phoenix.schema.task.Task$TaskRecord,getTableNameBytes,tableNameBytes,1
org.apache.phoenix.schema.task.Task$TaskRecord,getTenantIdBytes,tenantIdBytes,1
org.apache.phoenix.schema.task.Task$TaskRecord,getTimeStamp,timeStamp,1
org.apache.phoenix.schema.task.Task$TaskRecord,setSchemaNameBytes,schemaNameBytes,1
org.apache.phoenix.schema.task.Task$TaskRecord,setTableNameBytes,tableNameBytes,1
org.apache.phoenix.schema.task.Task$TaskRecord,setTenantIdBytes,tenantIdBytes,1
org.apache.phoenix.schema.task.Task$TaskRecord,setTimeStamp,timeStamp,1
org.apache.phoenix.schema.tuple.DelegateTuple,&lt;init&gt;,delegate,1
org.apache.phoenix.schema.tuple.EncodedColumnQualiferCellsList,addAll,NOVALUE,1
org.apache.phoenix.schema.tuple.MultiKeyValueTuple,setKeyValues,values,1
org.apache.phoenix.schema.tuple.PositionBasedMultiKeyValueTuple,&lt;init&gt;,values,1
org.apache.phoenix.schema.tuple.PositionBasedMultiKeyValueTuple,setKeyValues,values,1
org.apache.phoenix.schema.tuple.PositionBasedResultTuple,&lt;init&gt;,cells,1
org.apache.phoenix.schema.tuple.SingleKeyValueTuple,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.schema.tuple.SingleKeyValueTuple,toString,NOVALUE,1
org.apache.phoenix.schema.tuple.ValueGetterTuple,getValue,NOVALUE,1
org.apache.phoenix.schema.types.PArrayDataType,instantiatePhoenixArray,NOVALUE,1
org.apache.phoenix.schema.types.PArrayDataType,coerceBytes,NOVALUE,1
org.apache.phoenix.schema.types.PArrayDataTypeEncoder,close,NOVALUE,1
org.apache.phoenix.schema.types.PArrayDataTypeEncoder,&lt;init&gt;,byteStream,1
org.apache.phoenix.schema.types.PArrayDataTypeEncoder,&lt;init&gt;,oStream,1
org.apache.phoenix.schema.types.PArrayDataTypeEncoder,&lt;init&gt;,offsetPos,1
org.apache.phoenix.schema.types.PArrayDataTypeEncoder,getEstimatedByteSize,NOVALUE,1
org.apache.phoenix.schema.types.PBinary,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PBinary,coerceBytes,NOVALUE,1
org.apache.phoenix.schema.types.PBinaryArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PBinaryBase,isSizeCompatible,NOVALUE,1
org.apache.phoenix.schema.types.PBoolean,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PBoolean,toObject,NOVALUE,1
org.apache.phoenix.schema.types.PBooleanArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PChar,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PChar,isSizeCompatible,NOVALUE,1
org.apache.phoenix.schema.types.PCharArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PDataType,getJavaClassNameBytes,clazzNameBytes,1
org.apache.phoenix.schema.types.PDataType,getSqlTypeNameBytes,sqlTypeNameBytes,1
org.apache.phoenix.schema.types.PDataType,equals,NOVALUE,1
org.apache.phoenix.schema.types.PDataType,NOVALUE,FALSE_BYTES,1
org.apache.phoenix.schema.types.PDataType,NOVALUE,TRUE_BYTES,1
org.apache.phoenix.schema.types.PDataType,toStringLiteral,NOVALUE,1
org.apache.phoenix.schema.types.PDataTypeFactory,getOrderedTypes,orderedTypes,1
org.apache.phoenix.schema.types.PDataTypeFactory,getTypes,types,1
org.apache.phoenix.schema.types.PDataTypeFactory,getInstance,NOVALUE,1
org.apache.phoenix.schema.types.PDate,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PDate,toStringLiteral,NOVALUE,1
org.apache.phoenix.schema.types.PDate,compareTo,NOVALUE,1
org.apache.phoenix.schema.types.PDateArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PDecimal,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PDecimal,coerceBytes,NOVALUE,1
org.apache.phoenix.schema.types.PDecimal,toStringLiteral,NOVALUE,1
org.apache.phoenix.schema.types.PDecimal,compareTo,NOVALUE,1
org.apache.phoenix.schema.types.PDecimalArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PDouble,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PDouble,compareTo,NOVALUE,1
org.apache.phoenix.schema.types.PDoubleArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PFloat,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PFloatArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PInteger,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PInteger,toObject,NOVALUE,1
org.apache.phoenix.schema.types.PIntegerArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PLong,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PLong,compareTo,NOVALUE,1
org.apache.phoenix.schema.types.PLongArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PSmallint,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PSmallint,toObject,NOVALUE,1
org.apache.phoenix.schema.types.PSmallintArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PTime,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PTimeArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PTimestamp,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PTimestampArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PTinyint,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PTinyint,toObject,NOVALUE,1
org.apache.phoenix.schema.types.PTinyintArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedDate,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedDateArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedDouble,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedDouble,compareTo,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedDoubleArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedFloat,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedFloatArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedInt,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedIntArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedLong,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedLong,compareTo,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedLongArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedSmallint,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedSmallintArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedTime,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedTimeArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedTimestamp,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedTimestampArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedTinyint,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PUnsignedTinyintArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PVarbinary,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PVarbinaryArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PVarchar,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PVarchar,isSizeCompatible,NOVALUE,1
org.apache.phoenix.schema.types.PVarchar,toStringLiteral,NOVALUE,1
org.apache.phoenix.schema.types.PVarcharArray,NOVALUE,NOVALUE,1
org.apache.phoenix.schema.types.PhoenixArray,boundaryCheck,NOVALUE,1
org.apache.phoenix.schema.types.PhoenixArray,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.schema.types.PhoenixArray$PrimitiveBooleanPhoenixArray,convertObjectArrayToPrimitiveArray,booleanArr,1
org.apache.phoenix.schema.types.PhoenixArray$PrimitiveBytePhoenixArray,convertObjectArrayToPrimitiveArray,byteArr,1
org.apache.phoenix.schema.types.PhoenixArray$PrimitiveDoublePhoenixArray,convertObjectArrayToPrimitiveArray,doubleArr,1
org.apache.phoenix.schema.types.PhoenixArray$PrimitiveFloatPhoenixArray,convertObjectArrayToPrimitiveArray,floatArr,1
org.apache.phoenix.schema.types.PhoenixArray$PrimitiveIntPhoenixArray,convertObjectArrayToPrimitiveArray,intArr,1
org.apache.phoenix.schema.types.PhoenixArray$PrimitiveLongPhoenixArray,convertObjectArrayToPrimitiveArray,longArr,1
org.apache.phoenix.schema.types.PhoenixArray$PrimitiveShortPhoenixArray,convertObjectArrayToPrimitiveArray,shortArr,1
org.apache.phoenix.trace.TraceReader,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.trace.TraceReader,&lt;init&gt;,conn,1
org.apache.phoenix.trace.TraceReader$SpanInfo,hashCode,NOVALUE,1
org.apache.phoenix.trace.TraceReader$TraceHolder,hashCode,NOVALUE,1
org.apache.phoenix.trace.TraceWriter$FlushMetrics,&lt;init&gt;,this$0,1
org.apache.phoenix.trace.TracingUtils,addAnnotation,NOVALUE,1
org.apache.phoenix.trace.TracingUtils,readAnnotation,NOVALUE,1
org.apache.phoenix.trace.util.ConfigurationAdapter$ConnectionConfigurationAdapter,&lt;init&gt;,conn,1
org.apache.phoenix.trace.util.NullSpan,NOVALUE,INSTANCE,1
org.apache.phoenix.tracingwebapp.http.ConnectionFactory,getConnection,con,1
org.apache.phoenix.tracingwebapp.http.ConnectionFactory,NOVALUE,PHOENIX_HOST,1
org.apache.phoenix.tracingwebapp.http.ConnectionFactory,NOVALUE,PHOENIX_PORT,1
org.apache.phoenix.tracingwebapp.http.EntityFactory,&lt;init&gt;,connection,1
org.apache.phoenix.tracingwebapp.http.EntityFactory,findMultiple,NOVALUE,1
org.apache.phoenix.transaction.OmidTransactionContext,getVisibilityLevel,NOVALUE,1
org.apache.phoenix.transaction.TephraTransactionContext,getVisibilityLevel,NOVALUE,1
org.apache.phoenix.util.Base62Encoder,NOVALUE,digits,1
org.apache.phoenix.util.BitSet,&lt;init&gt;,bits,1
org.apache.phoenix.util.CSVCommonsLoader,&lt;init&gt;,columns,1
org.apache.phoenix.util.CSVCommonsLoader,&lt;init&gt;,conn,1
org.apache.phoenix.util.ColumnInfo,equals,precision,1
org.apache.phoenix.util.ColumnInfo,equals,scale,1
org.apache.phoenix.util.CursorUtil$CursorWrapper,closeCursor,isOpen,1
org.apache.phoenix.util.CursorUtil$CursorWrapper,updateLastScanRow,moreValues,1
org.apache.phoenix.util.CursorUtil$CursorWrapper,NOVALUE,isReversed,1
org.apache.phoenix.util.CursorUtil$CursorWrapper,NOVALUE,scan,1
org.apache.phoenix.util.CursorUtil$CursorWrapper,NOVALUE,islastCallNext,1
org.apache.phoenix.util.DateUtil,&lt;clinit&gt;,NOVALUE,1
org.apache.phoenix.util.EnvironmentEdge,NOVALUE,NOVALUE,1
org.apache.phoenix.util.EquiDepthStreamHistogram,getMaxBarSize,NOVALUE,1
org.apache.phoenix.util.EquiDepthStreamHistogram$Bucket,getLeftBoundInclusive,leftBoundInclusive,1
org.apache.phoenix.util.EquiDepthStreamHistogram$Bucket,getRightBoundExclusive,rightBoundExclusive,1
org.apache.phoenix.util.EquiDepthStreamHistogram$Bucket,&lt;init&gt;,leftBoundInclusive,1
org.apache.phoenix.util.EquiDepthStreamHistogram$Bucket,&lt;init&gt;,rightBoundExclusive,1
org.apache.phoenix.util.EquiDepthStreamHistogram$Bucket,setLeftBoundInclusive,leftBoundInclusive,1
org.apache.phoenix.util.EquiDepthStreamHistogram$Bucket,setRightBoundExclusive,rightBoundExclusive,1
org.apache.phoenix.util.FirstLastNthValueDataContainer,getData,data,1
org.apache.phoenix.util.FirstLastNthValueDataContainer,setData,data,1
org.apache.phoenix.util.FirstLastNthValueDataContainer,NOVALUE,offset,1
org.apache.phoenix.util.IndexUtil,getLocalIndexColumnFamily,NOVALUE,1
org.apache.phoenix.util.IndexUtil,NOVALUE,INDEX_COLUMN_NAME_SEP_BYTES,1
org.apache.phoenix.util.MetaDataUtil,getColumn,NOVALUE,1
org.apache.phoenix.util.MetaDataUtil,NOVALUE,IS_LOCAL_INDEX_TABLE_PROP_BYTES,1
org.apache.phoenix.util.MetaDataUtil,NOVALUE,IS_VIEW_INDEX_TABLE_PROP_BYTES,1
org.apache.phoenix.util.MetaDataUtil,NOVALUE,DATA_TABLE_NAME_PROP_BYTES,1
org.apache.phoenix.util.MetaDataUtil,NOVALUE,VIEW_INDEX_SEQUENCE_PREFIX_BYTES,1
org.apache.phoenix.util.MetaDataUtil,deleteViewIndexSequences,NOVALUE,1
org.apache.phoenix.util.PhoenixMRJobUtil,getTextContent,NOVALUE,1
org.apache.phoenix.util.PhoenixMRJobUtil,getJobsInformationFromRM,NOVALUE,1
org.apache.phoenix.util.PhoenixRuntime,NOVALUE,CONNECTION_PROPERTIES,1
org.apache.phoenix.util.QueryBuilder,getSelectExpressionColumns,selectExpressionColumns,1
org.apache.phoenix.util.QueryBuilder,setSelectColumns,selectColumns,1
org.apache.phoenix.util.QueryBuilder,setSelectExpressionColumns,selectExpressionColumns,1
org.apache.phoenix.util.QueryUtil$2,apply,NOVALUE,1
org.apache.phoenix.util.ReadOnlyProps,asMap,props,1
org.apache.phoenix.util.ScanUtil,NOVALUE,SINGLE_COLUMN_SLOT_SPAN,1
org.apache.phoenix.util.SchemaUtil,getParentTableNameFromIndexTable,NOVALUE,1
org.apache.phoenix.util.SchemaUtil,NOVALUE,NOT_ALLOWED_SCHEMA_LIST,1
org.apache.phoenix.util.StringUtil,NOVALUE,LIKE_ESCAPE_SEQS,1
org.apache.phoenix.util.StringUtil,NOVALUE,LIKE_UNESCAPED_SEQS,1
org.apache.phoenix.util.TableViewFinderResult,getLinks,tableViewInfoList,1
org.apache.phoenix.util.TableViewFinderResult,&lt;init&gt;,tableViewInfoList,1
org.apache.phoenix.util.TransactionUtil,NOVALUE,FAMILY_DELETE_MARKER,1
org.apache.phoenix.util.TrustedByteArrayOutputStream,getBuffer,buf,1
org.apache.phoenix.util.TrustedByteArrayOutputStream,toByteArray,buf,1
org.apache.phoenix.util.UpgradeUtil,upgradeTable,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,NOVALUE,UPGRADE_TO_4_7_COLUMN_NAME,1
org.apache.phoenix.util.UpgradeUtil,NOVALUE,UPSERT_BASE_COLUMN_COUNT_IN_HEADER_ROW,1
org.apache.phoenix.util.UpgradeUtil,addParentToChildLinks,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,mapChildViewsToNamespace,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,moveChildLinks,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,upgradeTo4_5_0,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,addPhysicalTables,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,updateIndexesSequenceIfPresent,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,upgradeDescVarLengthRowKeys,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,upgradeSharedIndex,NOVALUE,1
org.apache.phoenix.util.UpgradeUtil,mergeViewIndexIdSequences,NOVALUE,1
org.apache.phoenix.util.ViewUtil,findRelatedViews,NOVALUE,1
org.apache.phoenix.util.ViewUtil,addDerivedColumnsAndIndexesFromParent,NOVALUE,1
org.apache.phoenix.util.csv.CsvUpsertExecutor$SimpleDatatypeConversionFunction,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.util.json.JsonUpsertExecutor$SimpleDatatypeConversionFunction,&lt;init&gt;,NOVALUE,1
